connections,foreign_conns,foreign_conns2,ccf,conns_new,time,ccf_old,account_age,agegroup,browserID,days,usage1,usage2,usage3,usage4,usage5,target
4,4,4,0.333333,1,11,1,18,2,9,2,0.5,0.5,9.5,0.335317,0.580754,4.45635
5,4,5,0.9,1,16,1,20,0,9,31,0.653846,0.923077,17.75,0.239057,0.64565,4.87546
1,0,0,0,0,20,0,20,1,9,2,0.222222,0.333333,2,0.222222,0.333333,2.22222
3,3,3,0.666667,0,15,0.666667,21,0,0,25,0.76,0.08,22.6667,0.731914,0.124527,7.75944
3,0,3,0,1,10,0,18,0,0,31,0,0.580645,16,0,0.274788,2.20693
1,1,1,0,0,19,0,20,1,9,13,0.181818,0,12,0.472355,0.0277778,4.72355
5,1,5,0.9,1,16,1,20,0,3,9,0.285714,0,7,0.0952381,0,0.952381
8,3,5,0.178571,3,12,0.4,20,1,0,28,0,0.56,26,0,0.28294,0.577612
2,0,1,0,0,20,0,21,1,9,7,0,0.166667,14,0,0.19697,0.871212
3,0,0,1,0,18,1,21,1,9,1,0,0,2,0,0,0.833333
5,0,4,0.5,0,15,0.5,17,1,9,4,0,1,7.33333,0.104167,0.9375,4.16667
1,1,1,0,0,20,0,21,0,9,4,0.125,0.375,12,0.170679,0.258333,1.70679
5,0,5,0.7,0,19,0.7,21,0,0,17,0,0.647059,21.6667,0.0227273,0.511232,4.84013
2,0,1,0,1,12,0,18,0,0,10,0.357143,0,8.8,0.303175,0.0809524,3.50397
1,0,0,0,0,21,0,21,0,9,12,0,0.0769231,7.33333,0.0612745,0.327036,0.612745
1,1,1,0,0,20,0,21,0,0,22,0.388889,0.0555556,20.1667,0.374444,0.0914352,5.15648
4,1,4,0.166667,2,9,0,20,0,9,31,0.0645161,0.290323,24.6,0.122068,0.146703,3.2704
3,0,3,0,2,9,0,18,0,9,6,0.0714286,0.0714286,16.5,0.10119,0.0178571,1.0119
1,0,1,0,0,21,0,21,0,9,3,0,0,3,0,0,5
1,0,1,0,0,20,0,21,0,9,5,0,0,19.6667,0.0277778,0.0416667,0.555556
8,2,8,0.0714286,1,14,0.0952381,21,2,0,2,0,0,9.16667,0.318096,0,3.53255
6,3,3,0.766667,0,19,0.766667,20,0,9,1,0,0,1,0,0,2.5
3,2,3,0,1,13,0,20,0,0,26,0.214286,0.892857,22.3333,0.0693843,0.409735,1.32205
1,0,0,0,0,17,0,20,1,9,27,0,0.0344828,16.8333,0,0.0410813,0.172414
1,1,1,0,0,18,0,20,1,9,3,0,0,5.66667,0.0666667,0.114286,0.666667
5,0,4,1,0,20,1,21,0,9,6,0.25,0.25,6,0.25,0.25,2.5
2,2,2,0,0,19,0,20,0,9,5,0,0,7,0.194444,0.157407,2.31481
9,1,4,0.305556,2,9,0.142857,20,0,0,30,0,0.7,28.8333,0,0.582734,6.55608
1,1,1,0,0,14,0,19,2,0,7,0,0,9.83333,0.0413534,0.0483342,1.02801
1,0,1,0,1,0,0,19,0,0,26,0.105263,0.473684,14,0.0526316,0.486842,0.789474
2,2,2,1,0,16,1,21,0,9,5,0,0,10.5,0,0,1
4,0,3,0.25,2,11,0,20,3,0,16,0.5,0,8.25,0.277778,0,4.60317
1,0,0,0,0,21,0,21,1,9,6,0,0,7.25,0.0208333,0.125,0.416667
5,1,5,0,5,1,0,20,3,9,2,0,0,11.4,0.0833333,0.05,2.33333
4,4,4,0.166667,0,18,0.166667,20,2,9,6,0,0.333333,15.3333,0.110119,0.457341,1.25992
15,1,14,0.0857143,0,17,0.0857143,20,2,9,22,0,0.2,25.25,0,0.167262,3.92262
1,1,1,0,0,21,0,21,0,9,1,0,0,2.5,0.333333,0.166667,3.33333
2,0,1,0,0,19,0,20,0,9,2,0,0,5.2,0,0,4.78095
1,1,1,0,1,7,0,21,0,9,4,1,0,2.33333,0.333333,0,3.33333
3,1,3,1,0,18,0.666667,18,3,9,8,0,0,6,0.244444,0.177778,2.44444
1,0,1,0,0,20,0,20,1,9,5,0,0.5,5,0,0.5,5
3,1,3,0.5,0,18,0.5,21,0,0,5,0,0,5,0,0,0
1,1,1,0,0,21,0,21,0,9,9,0,0,15.5,0.0185185,0.0405983,0.405983
5,0,4,0.3,0,16,0.3,20,0,0,7,0,0.416667,9.25,0,0.504735,2.22538
6,2,6,0.433333,2,13,0.666667,20,2,0,10,0.1,0.8,21.6667,0.105392,0.731868,1.44608
2,0,2,1,0,16,1,20,0,3,3,0,0,4.25,0.175,0,4.25
2,0,2,1,0,21,1,21,0,9,3,0,0.333333,3,0,0.333333,3.33333
1,0,0,0,0,19,0,19,0,10021,2,0,0,2,0,0.0833333,8.33333
32,7,23,0.0705645,10,12,0.0865801,19,0,0,21,0.346154,0.884615,18.8333,0.219342,0.929692,4.07161
18,12,18,0.0424837,6,11,0.0757576,21,3,0,17,0.5,0.25,14.8333,0.575248,0.224652,6.64534
7,0,5,0.190476,2,14,0.1,19,2,0,3,0.333333,0,7.8,0.25803,0.101364,2.5803
7,3,5,0.285714,3,12,0.5,20,2,0,14,0,0.153846,19.8333,0.0325397,0.251174,0.325397
7,0,6,0.285714,0,17,0.285714,20,1,9,8,0.75,0.5,6,0.4,0.7,5
20,19,19,0.0342105,1,16,0.0261438,21,2,0,9,0.142857,1,17.1667,0.741278,0.841746,8.84135
1,0,1,0,0,21,0,21,0,9,10,0.111111,0,10,0.111111,0,1.11111
3,0,1,0.333333,0,18,0.333333,20,1,0,29,0.103448,0,25,0.107168,0.177361,1.28127
5,5,5,0,0,20,0,21,0,9,2,0,0.15,2,0,0.15,0
3,1,2,0.333333,2,7,0,20,1,9,4,0,0.25,7.33333,0.0285714,0.362857,0.952381
5,4,5,0.6,2,11,0.333333,18,1,9,4,0,1,14,0,0.827943,4.20944
1,0,1,0,0,18,0,19,3,9,13,0.307692,0.0769231,18,0.287749,0.321937,2.87749
6,0,6,0,0,18,0,20,0,0,2,0,0.333333,4.2,0.463333,0.596667,5.7
1,0,1,0,0,20,0,20,2,9,3,0,0,11.2,0.253205,0.152244,2.53205
1,0,1,0,0,16,0,20,0,9,1,0,0,1.33333,0.25,0.25,2.5
2,1,1,1,0,17,1,19,2,9,6,0.384615,0,15.2,0.421762,0.187799,4.28905
2,0,1,0,2,0,0,18,0,0,19,0.705882,0.647059,14.5,0.18175,0.171946,2.37305
7,0,5,0.0952381,2,11,0.166667,20,1,0,29,0.466667,0.8,12.8333,0.293333,0.835,7.21667
2,1,2,0,0,12,0,20,1,9,2,0,1,4.66667,0.025,0.658333,0.25
1,1,1,0,0,18,0,19,0,9,1,0,1,10.6667,0.162037,0.62963,2.40741
8,4,5,0.125,3,12,0.15,21,0,10021,14,0.176471,0,12,0.152962,0.023913,3.32896
1,0,1,0,0,21,0,21,0,9,2,0,0,2,0,0,10
2,0,2,0,0,16,0,21,2,9,4,0,0.333333,6.66667,0,0.111111,1.11111
7,0,7,0.047619,0,17,0.047619,20,1,9,2,0,0,4.75,0.05,0.240865,1.875
1,0,0,0,0,18,0,18,0,9,5,0,0.25,5.5,0,0.375,0
1,0,1,0,0,21,0,21,2,9,1,0,0,2,0.5,0.166667,5
4,1,1,0.166667,0,17,0.166667,18,1,9,2,0,0.5,5.66667,0,0.611111,6.11111
3,2,2,0,0,19,0,21,0,9,3,0.5,0.5,3,0.5,0.5,5
3,0,2,0.333333,0,17,0.333333,21,1,9,9,0,0,8.66667,0.0392157,0.108734,0.543672
1,0,1,0,0,13,0,21,1,9,10,0,0,14.8333,0.037037,0,0.37037
3,1,2,0.666667,0,16,1,21,0,10021,27,0,0,25.3333,0,0.0418095,2.08855
21,0,21,0.133333,3,17,0.183007,21,0,9,4,0.75,1,7.2,0.633333,0.503333,6.83333
3,1,1,0.333333,0,18,0.333333,20,1,9,1,0,0,14,0.0175439,0.122807,1.40351
8,0,2,0.160714,5,8,0.666667,19,1,0,12,0.16,0.28,9.33333,0.0680136,0.0981677,3.23071
4,3,4,0,1,7,0,20,0,0,6,0.833333,0,10.3333,0.226235,0.045679,2.26235
5,3,5,0.1,1,16,0,20,0,9,3,0.333333,0.333333,6,0.0666667,0.417222,4.73333
1,0,0,0,0,17,0,20,0,0,18,0.3,0.1,15.3333,0.200198,0.0500992,2.3006
8,1,8,0.0714286,0,17,0.0714286,21,0,9,3,0.666667,0.333333,7.5,0.520833,0.354167,5.20833
1,1,1,0,0,15,0,18,0,9,1,0,0,1,0,0,0
4,0,2,0.333333,0,14,0.333333,20,1,0,14,0,0,17.8333,0.0104167,0.0973737,0.304167
2,0,2,0,0,20,0,21,0,9,6,0,0.75,6,0,0.75,5
2,0,1,0,0,19,0,21,0,9,3,0,0,13.5,0,0.113636,0.227273
3,1,3,0.333333,1,14,1,21,0,0,25,0.6,0.08,24.1667,0.734137,0.171176,7.34137
11,10,11,0.163636,4,14,0.285714,21,1,0,10,0.6,0.1,11.5,0.453391,0.0770563,7.53752
2,0,2,1,0,17,1,18,0,3,28,0.05,0.05,19.8333,0.0472944,0.00833333,0.548701
3,1,2,0,0,19,0,21,0,9,5,0,0,5,0,0,0
1,0,1,0,0,18,0,21,0,10021,7,0,0,3.83333,0,0.0208333,0.75
2,0,1,0,0,21,0,21,0,9,4,0,0,4,0,0,1.42857
5,0,5,0.5,1,15,0.5,21,0,9,1,1,1,11,0.326087,0.394928,3.43478
10,0,9,0.155556,1,17,0.138889,21,1,0,20,0.444444,0.833333,11.8333,0.715278,0.8375,7.56944
3,1,2,1,1,14,1,18,2,3,21,0,0.142857,17.5,0.00877193,0.353681,0.421053
2,0,2,0,1,14,0,21,0,9,1,0,1,1.33333,0,1,0
6,2,6,0.0666667,3,9,0,20,2,0,29,0.0909091,0.181818,25,0.288779,0.349497,2.96354
2,0,2,0,0,15,0,21,1,3,26,0.3,0.3,10.1667,0.0916667,0.05,1.80556
1,1,1,0,0,20,0,21,2,9,14,0,0,12.8333,0.0628571,0.0828571,0.628571
1,0,0,0,0,21,0,21,2,9,2,0,0,2,0,0,0
11,3,11,0.0181818,6,8,0.1,21,0,10021,22,0.384615,0.615385,21.3333,0.143315,0.455716,3.54823
6,6,6,0.0666667,0,12,0.0666667,18,2,0,3,1,1,4.4,0.443956,0.737363,4.43956
10,4,9,0.0666667,5,11,0.1,20,0,10021,5,0.666667,1,10.3333,0.654003,0.536765,7.30392
2,0,1,0,0,20,0,21,1,0,4,0.25,1,4.33333,0.25,0.75,5
1,0,1,0,0,19,0,20,1,9,6,0.166667,0.166667,6,0.166667,0.166667,3.33333
1,0,1,0,0,21,0,21,1,9,15,0.142857,0.0714286,15,0.142857,0.0714286,1.42857
4,1,4,0.666667,0,17,0.666667,21,0,9,5,0,0.25,19.3333,0.246066,0.307177,2.63923
8,5,7,0.107143,1,15,0.0952381,21,0,0,25,0.0384615,0.730769,22.6667,0.0957882,0.758897,4.6311
3,0,2,0,0,19,0,19,1,9,5,0,1,5,0,1,0
4,2,2,0,3,6,0,20,0,9,1,0,0,4.75,0,0.5,2.77778
1,0,1,0,0,19,0,19,0,9,1,0,0,1,0,0,0
3,1,2,0.666667,1,13,1,20,3,0,27,0.36,0,16.2,0.0996154,0,1.09231
6,2,3,0.666667,2,13,1,20,1,9,1,1,1,1,1,1,10
4,0,4,0,0,17,0,20,0,9,1,0,0,4.25,0.208333,0,2.08333
3,1,3,0.333333,1,13,1,21,0,0,17,0.0588235,0.117647,16.1667,0.025713,0.0355169,0.340463
27,23,26,0.019943,6,10,0.0285714,20,2,9,10,0,0.25,15.5,0,0.197222,2.53175
3,1,2,0,1,14,0,21,0,9,1,0,1,8.6,0.190476,0.428571,6.66667
3,0,3,0.333333,0,19,0.333333,21,1,9,11,0,0.9,14.75,0.0147059,0.695915,4.90196
17,0,10,0.0882353,0,17,0.0882353,19,2,9,1,0,0,13.6667,0,0.27619,0
6,0,6,0.0666667,2,13,0.166667,20,1,10043,4,0,0,3.83333,0,0.0555556,1.11111
5,0,3,0.4,1,16,0.333333,20,2,9,20,0.411765,0.0588235,16,0.287996,0.162656,3.39467
1,0,1,0,0,21,0,21,1,9,9,0,0,13.5,0,0,0
10,1,10,0.111111,3,14,0.0952381,21,0,3,10,0,0.714286,11.1667,0.241775,0.587879,2.41775
5,0,2,0.6,0,19,0.6,20,1,9,3,0,0,10.6667,0,0.3367,2.05387
2,0,2,0,0,21,0,21,2,9,1,0,0,2.33333,0.166667,0.166667,3.33333
2,1,1,0,0,18,0,18,1,9,4,0,0,12.6667,0.00617284,0.292473,0.642086
23,19,19,0,5,12,0,20,2,0,26,0.461538,0.884615,23.6667,0.49013,0.790878,5.68478
2,0,2,0,0,11,0,21,0,3,16,0,0.333333,11.6667,0.153439,0.621693,1.53439
16,3,15,0.0583333,5,11,0.0363636,20,0,0,25,0.2,0.88,24,0.147941,0.654661,3.26887
33,24,33,0.0284091,0,18,0.0284091,20,1,0,31,0.736842,0.736842,27.1667,0.697269,0.671212,7.2291
4,1,3,0.333333,0,20,0.333333,21,2,9,3,0.333333,0.333333,5,0.597222,0.5625,6.25
1,0,0,0,0,21,0,21,3,9,4,0,0,14.3333,0,0,0.684524
1,0,0,0,0,19,0,19,0,0,5,0.6,0,6,0.8,0,8
1,0,1,0,0,18,0,18,0,9,5,0,0,5,0.0833333,0.166667,0.833333
1,0,1,0,0,21,0,21,1,9,6,0,0.666667,6,0,0.666667,10
1,1,1,0,0,20,0,20,0,9,11,0,0,16.25,0.0131579,0,0.263158
3,0,2,0,3,2,0,17,3,9,4,0.666667,0.666667,5.4,0.133333,0.133333,1.61905
2,1,2,0,0,17,0,19,0,0,5,0,0,11.8333,0.146474,0.0192308,2.91774
1,0,1,0,0,21,0,21,0,0,8,0,0,8.83333,0.0583333,0.1,0.583333
1,0,1,0,0,20,0,20,0,9,8,0.111111,0.444444,7.5,0.198413,0.293651,1.98413
3,3,3,0,1,13,0,20,1,9,31,0.133333,0.0333333,24.3333,0.085233,0.276356,0.959857
4,0,4,0.333333,0,18,0.333333,20,1,9,1,0,0,11.1667,0,0.621138,4.08033
8,0,1,0.5,1,17,0.666667,20,1,0,27,0,0,21.8333,0,0.01875,1.72587
4,0,3,0.5,0,20,0.5,20,1,9,17,0,0.037037,17,0,0.0867003,0.639731
8,0,7,0.214286,0,17,0.214286,20,1,0,2,0,0,7,0.257692,0.328846,3.69231
2,0,0,1,0,18,1,19,0,3,4,0,0.25,3.75,0.25,0.0625,2.5
1,0,1,0,0,20,0,20,1,9,1,0,0,1,0,0,10
1,1,1,0,0,16,0,19,0,0,31,0,0.0344828,18.75,0,0.0178799,0
1,0,1,0,0,16,0,20,3,9,22,0.136364,0,19.5,0.107396,0.0518129,1.57107
2,1,2,1,1,10,0,21,0,9,1,1,0,1.66667,0.5,0,10
5,4,5,0,0,17,0,21,1,0,29,0,0.0689655,24.1667,0.120723,0.243783,1.3507
1,1,1,0,0,20,0,20,2,9,3,0,0,3.66667,0,0.166667,0
5,0,1,0.4,2,9,0.166667,21,1,0,29,0.0357143,1,23.5,0.0688426,0.991228,4.63536
1,0,1,0,0,17,0,17,1,9,12,0.5,0.5,6.5,0.5,0.5,5
6,1,3,0.133333,2,13,0,21,0,3,14,0.222222,0.333333,9.8,0.371242,0.583007,5.4902
1,0,1,0,0,19,0,19,2,9,1,0,1,1.5,0,1,0
3,1,3,0.333333,1,14,1,20,3,0,1,0,0,3.33333,0.386905,0,6.36905
2,0,2,1,0,21,0.5,21,0,0,18,0.571429,0.142857,16.1667,0.263396,0.129054,2.63396
2,1,2,0,0,20,0,20,0,0,16,0.153846,0,19,0.316918,0.370303,6.51506
2,1,1,0,0,19,0,20,2,9,21,0,0,20,0.0277778,0.0277778,0.277778
1,0,0,0,0,20,0,20,2,9,1,0,0,1,0,0,0
3,0,1,0.333333,0,17,0.333333,19,0,0,2,0.5,0,5.2,0.725,0,8.25
4,2,3,0.166667,0,16,0.166667,18,0,3,24,0.294118,0.529412,19.1667,0.32604,0.603555,4.06759
2,0,1,0,0,16,0,21,0,3,13,0.0909091,0,9.5,0.0727273,0.1125,0.727273
5,4,4,0,1,13,0,19,0,3,26,0.576923,0.230769,23.1667,0.423862,0.317379,6.8265
1,0,1,0,0,19,0,20,2,9,1,0,0,3.5,0.0555556,0.0555556,1.11111
3,0,3,0.333333,0,18,0.333333,20,0,9,15,0.0909091,0,10.8333,0.15404,0.166667,2.80303
7,0,7,0.238095,0,19,0.238095,21,1,9,4,0.25,0.25,13.6667,0.283333,0.527778,6.94444
6,1,5,0.0666667,1,14,0.1,20,0,0,25,0.84,0.28,26.4,0.799909,0.276513,8.15009
2,0,2,1,0,21,1,21,0,0,9,0.5,0.5,8,0.243056,0.472222,2.43056
9,0,4,0.222222,3,15,0.333333,21,0,9,28,0.678571,0.464286,26.8333,0.30321,0.388169,3.0321
2,1,2,0.5,0,20,0.5,20,0,3,18,0,0,18.1667,0,0.0919974,0.166667
1,1,1,0,0,19,0,20,2,9,4,0,0,4,0,0,0
10,8,10,0.2,4,9,0.266667,19,2,9,21,1,0.222222,24.6,0.485714,0.0801587,4.92857
6,1,2,0.2,1,14,0.1,17,0,3,22,0,0,14.3333,0.0383333,0.05,0.883333
1,1,1,0,0,15,0,17,0,9,3,0,0,2,0,0,0
7,0,7,0.0952381,0,17,0.0952381,20,1,9,8,0,0.4,13.5,0.03125,0.48125,0.9375
6,1,4,0.466667,2,13,0.333333,20,2,0,12,0,0,10.4,0,0.162078,0.945455
3,2,3,0,2,9,0,20,1,9,1,1,0,13.25,0.2625,0.0125,2.625
1,0,1,0,0,19,0,19,0,9,2,0,0,2,0,0,1.42857
6,1,5,0.666667,1,16,1,20,0,0,19,0.235294,0,15,0.0630252,0.0357143,2.16769
2,0,1,0,0,19,0,19,2,9,2,0.5,0,9.16667,0.353114,0.0707071,3.53114
6,0,5,0.266667,2,14,0.5,19,0,9,3,0.5,1,3.8,0.442857,0.971429,4.71429
2,0,1,1,1,13,0,20,0,9,20,0,0,23,0,0.0555556,0
4,0,1,0.666667,0,18,0.666667,19,1,9,1,0,1,5.25,0,0.939286,4.5
6,2,6,0.466667,0,15,0.466667,17,3,0,24,0.347826,0,10.8333,0.309565,0.01,4.07826
12,11,11,0.0757576,4,10,0,17,0,0,12,0,1,13,0,0.990476,2.78824
21,8,13,0.135714,6,11,0.152381,19,0,10021,11,0.375,0.875,9.83333,0.153914,0.516041,4.28605
1,0,1,0,1,6,0,21,0,9,7,0.142857,0,14.5,0.0357143,0,7.62153
6,0,6,0.533333,1,16,0.8,21,1,0,4,0,0,6.6,0,0.291538,2.56923
3,0,3,1,0,19,1,20,0,9,7,0,0.166667,7,0,0.166667,3.33333
6,0,6,0.6,0,19,0.6,19,1,9,2,0,0,3.5,0,0.125,0.833333
6,3,6,0.133333,2,15,0.166667,21,3,0,31,0.533333,0.233333,29.6667,0.41761,0.234561,4.50226
1,0,1,0,0,13,0,20,1,0,8,0.142857,0.857143,6.33333,0.18254,0.706349,8.1746
1,1,1,0,0,21,0,21,3,0,4,0.5,0,2.4,0.208333,0.0833333,2.08333
2,2,2,0,0,21,0,21,0,9,1,0,0,6,0,0,5.5
1,0,0,0,0,20,0,20,0,9,11,0.181818,0.181818,11,0.181818,0.181818,1.81818
6,1,6,0.266667,6,4,0,21,0,0,24,0.772727,0.863636,12.4,0.279021,0.373427,3.25911
1,0,0,0,0,20,0,21,0,9,3,0,0,3,0,0,0
1,0,0,0,0,21,0,21,0,9,1,0,1,1,0,1,0
2,2,2,1,0,17,1,20,1,0,30,0.0333333,0.3,18.3333,0.134127,0.404762,4.24603
5,1,4,0,1,13,0,21,0,0,20,0,0,10,0,0.0666667,4.29167
4,0,4,0.333333,0,17,0.333333,18,1,9,19,0,0.608696,13,0,0.804348,1.25
10,0,10,0.177778,1,15,0.222222,20,1,0,5,0,1,10,0,0.397222,1.11111
10,0,9,0.155556,0,13,0.155556,20,0,9,1,0,1,2.75,0,0.825,0
1,0,1,0,0,19,0,19,0,9,3,0.5,0,3,0.5,0,5
1,0,1,0,0,19,0,20,3,10043,7,0,0,3.6,0.08,0.04,0.8
1,0,0,0,0,21,0,21,0,9,1,0,0,1.5,0.5,0,5
2,0,1,0,1,11,0,21,0,3,30,0,0,21.6667,0.0474293,0.00793651,0.474293
12,1,7,0.106061,0,15,0.106061,21,0,9,19,0,0.2,12,0.0319444,0.0444444,0.430556
6,3,4,0.533333,1,15,0.6,21,3,0,19,0,0,18,0.0964326,0.296904,2.53426
1,0,1,0,0,17,0,20,0,9,1,0,0,1.5,0,0,0
1,0,0,0,0,21,0,21,0,9,12,0,0.0833333,19,0.0334944,0.0166667,0.595813
2,0,0,0,0,16,0,18,2,9,11,0,0.363636,12.5,0,0.143939,2.31602
1,1,1,0,0,21,0,21,0,9,3,0,0.5,3,0,0.5,5
19,0,9,0.134503,6,11,0.141026,18,1,0,5,0,1,13,0.168627,0.956667,2.45294
5,0,5,0.2,1,14,0,21,0,10021,2,0,0,10.4,0,0.0516667,0.791667
15,5,15,0.102564,7,9,0.285714,18,1,9,22,0.428571,0.785714,20.1667,0.118398,0.335498,1.3355
5,0,0,0.6,0,15,0.6,19,1,9,2,0,1,5.6,0.0166667,0.333333,2.16667
1,0,0,0,0,20,0,20,0,9,1,0,0,1.75,0.0833333,0,0.833333
2,0,2,0,0,17,0,18,0,9,4,0.25,0.25,10.3333,0.161765,0.433473,2.48599
1,0,1,0,0,20,0,20,3,9,4,0.25,0,19.3333,0.0866295,0.00574713,0.866295
1,0,1,0,0,19,0,19,1,0,1,0,0,6.6,0.0517483,0,0.517483
8,0,2,0.214286,4,11,0.416667,20,0,0,1,0,0,5.83333,0.266667,0.233333,2.66667
4,1,4,0.166667,0,20,0.166667,21,0,9,17,0,0.666667,17,0,0.666667,1.66667
7,3,4,0.47619,0,17,0.47619,20,3,9,1,0,0,4.5,0.683333,0.580556,6.83333
2,0,2,0,0,17,0,20,3,0,1,0,0,23.5,0.0334633,0.184502,0.573582
5,2,5,0.3,1,15,0.333333,21,2,0,30,0.483871,0.0645161,22.6667,0.610265,0.0714317,6.70968
1,0,1,0,0,21,0,21,0,9,1,0,0,1.5,0,0,0
21,1,20,0.273684,1,16,0.268421,18,1,9,5,0.666667,0.333333,4.66667,0.645833,0.1875,6.45833
1,0,1,0,0,14,0,19,1,9,3,0.333333,0,2,0.333333,0,3.33333
2,2,2,0,1,10,0,20,0,0,28,0.037037,0.037037,24.1667,0.0356414,0.054784,0.537787
1,0,1,0,0,20,0,20,0,0,1,0,1,1.5,0,1,0
1,0,0,0,0,19,0,19,3,0,26,0.0416667,0.625,26.8333,0.0527709,0.508022,1.79897
13,2,2,0.397436,2,13,0.327273,20,1,10021,8,0,0.625,6.25,0.0454545,0.519886,3.23864
20,19,19,0.136842,2,15,0.163399,21,0,0,19,0.5,0.6,20.8333,0.556581,0.518412,7.64183
20,0,15,0.128947,2,16,0.137255,20,1,0,4,0.5,0.75,4.5,0.666667,0.5,7.63889
1,0,1,0,0,20,0,20,1,9,3,1,1,3,1,1,10
14,4,14,0.0769231,2,12,0.109091,18,2,3,31,0,0.608696,25.3333,0.0508791,0.827731,1.46807
1,0,1,0,0,20,0,21,0,0,11,0,0,18.25,0,0,0.208333
6,0,6,0.133333,4,7,0,21,0,0,10,0.5,0.375,4.6,0.267857,0.129464,2.67857
3,0,3,1,0,17,1,18,1,0,6,0,0.5,10.6667,0.00980392,0.581851,0.0980392
34,1,4,0.0802139,11,11,0.148221,20,1,0,31,0.0333333,0.933333,25,0.0754498,0.843245,4.10568
4,1,1,0.333333,0,18,0.333333,19,2,0,18,0.285714,0.190476,15.6667,0.102122,0.2163,1.40362
1,0,0,0,0,20,0,20,0,9,13,0.454545,0.454545,13,0.454545,0.454545,5.45455
11,4,9,0.181818,4,12,0.452381,20,1,9,4,0.75,0,11.4,0.315392,0,3.15392
1,0,0,0,0,21,0,21,0,0,5,0.0869565,0.0434783,8.4,0.060177,0.0158385,0.60177
2,2,2,1,0,20,1,21,1,0,4,0.25,0,13,0.108025,0,2.86596
5,1,2,0.2,2,9,0.666667,21,1,0,17,0,0.0555556,7.2,0,0.165675,0.451389
1,1,1,0,0,18,0,18,1,9,1,0,0,1.75,0.333333,0,3.33333
2,0,1,0,2,7,0,21,0,9,11,0,0,16.2,0,0.0137931,0.0689655
1,0,1,0,0,19,0,19,1,9,4,0.5,0,4,0.5,0,5
3,1,2,0,0,16,0,20,0,0,11,0.7,0.4,4,0.14,0.58,1.4
1,0,1,0,0,19,0,19,0,9,2,0.5,0,4.66667,0.25,0,2.5
1,0,1,0,0,20,0,20,0,9,3,0,0,5,0,0.25,2.5
1,0,1,0,0,21,0,21,1,9,1,0,0,1.33333,0,0,3.33333
1,0,1,0,0,16,0,21,2,0,3,0,0,14,0,0.622549,1.42157
6,2,2,0.133333,0,15,0.0666667,21,1,0,5,0.75,0.25,6.33333,0.615741,0.527778,6.85185
10,4,8,0,1,16,0,20,2,9,7,0,1,8.6,0.210769,0.801026,3.00769
7,6,7,0.285714,1,13,0.333333,20,2,9,23,0.352941,0.117647,16.6667,0.425158,0.103938,4.25158
12,0,8,0.181818,3,14,0.25,20,0,3,1,0,0,4.6,0.0982143,0.0982143,0.982143
1,1,1,0,0,21,0,21,3,9,6,0,0.333333,6,0,0.333333,0
1,0,0,0,0,21,0,21,3,0,10,0,0,15.4,0.0574074,0,0.574074
3,0,3,0.666667,0,12,0.666667,19,0,3,3,0,0.333333,2.66667,0,0.194444,0
2,2,2,1,2,6,0,19,0,0,25,0.166667,0,16.5,0.133041,0.0175439,1.61578
4,0,2,0.916667,1,13,1,19,0,9,25,0.136364,0.0909091,14.5,0.102309,0.238672,1.89466
16,2,11,0,0,18,0,20,0,9,4,0,0.666667,4,0,0.666667,3.33333
2,0,2,1,0,21,1,21,0,9,1,0,0,1,0,0,10
11,8,9,0.290909,0,19,0.290909,21,0,3,15,0,0.0909091,16.2,0.05,0.159605,0.5
5,2,5,0.3,3,7,1,20,1,0,31,0.05,0.3,28.1667,0.0202991,0.0923077,0.655983
1,0,1,0,0,19,0,20,0,9,10,0,0,6.66667,0.0588235,0,0.980392
1,0,1,0,0,21,0,21,0,9,1,0,0,1.5,0,0,5
2,0,0,0,1,6,0,19,0,9,8,0.25,0.375,9.4,0.136667,0.325351,6.98947
2,0,2,0,0,20,0,21,0,3,16,0,0.230769,17.3333,0.179337,0.571113,3.40456
1,0,0,0,0,21,0,21,0,10021,2,0,0.333333,3.33333,0,0.333333,1.66667
2,0,2,0,2,3,0,21,0,0,31,0.2,0.4,27,0.190909,0.427273,1.90909
5,2,2,0.6,0,17,0.6,21,0,9,1,0,0,11.6667,0.0779221,0,1.49351
17,0,8,0.264706,2,15,0.32381,21,1,0,9,0,1,11.8333,0,0.915705,8.84346
4,0,2,1,0,18,1,21,1,9,26,0,0.166667,26,0,0.166667,1.66667
8,1,6,0.0714286,3,10,0.2,18,1,0,31,0.111111,0.37037,23.5,0.115602,0.235894,2.88016
7,0,4,0.047619,0,15,0.047619,20,0,0,12,0,0,16.1667,0.187483,0.0432099,2.39262
2,0,0,0,0,15,0,21,0,9,8,0.428571,0.714286,23.3333,0.310544,0.2468,3.89548
5,0,3,0.1,1,15,0.166667,21,1,9,1,0,0,13,0.161667,0.107222,1.61667
5,1,2,0.3,0,17,0.2,20,2,9,24,0.05,0.35,24.3333,0.0234848,0.536972,1.07537
4,0,4,0.333333,0,14,0.333333,21,3,0,8,0.0769231,0.0769231,7.66667,0.0847902,0.0461538,0.847902
9,2,4,0.444444,0,16,0.444444,18,0,9,3,0,0,8,0.2,0.111111,6
7,0,6,0.214286,7,3,0,18,0,0,15,0,0.133333,9.75,0,0.226263,6.51515
2,0,2,1,0,19,1,21,0,9,4,0,0.5,17.1667,0.00757576,0.3001,0.886096
2,0,2,1,1,9,0,18,0,0,3,0,0.666667,15.6667,0,0.859259,0
